age_of_driver,safety_rating,annual_income,high_education,address_change,zip_code,past_num_of_claims,witness_present,liab_prct,police_report,age_of_vehicle,vehicle_price,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,claim_year,claim_month,claim_day,claim_dayofyear,weekend_claim,claim_vehicle_ratio,injury_claim_ratio,claim_premium_ratio,vehicle_old,gender_F,gender_M,marital_status_*,marital_status_0,marital_status_1,property_status_Own,property_status_Rent,claim_day_of_week_*,claim_day_of_week_Friday,claim_day_of_week_Monday,claim_day_of_week_Saturday,claim_day_of_week_Sunday,claim_day_of_week_Thursday,claim_day_of_week_Tuesday,claim_day_of_week_Wednesday,accident_site_Highway,accident_site_Local,accident_site_Parking Lot,channel_Broker,channel_Online,channel_Phone,vehicle_category_Compact,vehicle_category_Large,vehicle_category_Medium,vehicle_color_black,vehicle_color_blue,vehicle_color_gray,vehicle_color_other,vehicle_color_red,vehicle_color_silver,vehicle_color_white,fraud_reported
26.0,73.0,52123.2,1.0,0.0,20151.0,0.0,0.0,100.0,0.0,3.0,26244.31437,43410.69928,6218.039404,500.0,1354.2,10.12632245,4.0,2024.0,11.0,30.0,335.0,1.0,1.6540991952764816,0.14323748539256426,32.056342696795156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,92.0,54416.0,1.0,0.0,85072.0,0.0,0.0,31.0,1.0,3.0,20942.97015,20679.60998,1501.1219,1000.0,1324.78,9.720590611,4.0,2023.0,11.0,6.0,310.0,0.0,0.987424889205603,0.07258946863368261,15.60984463835505,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
49.0,84.0,62262.4,1.0,1.0,20165.0,2.0,0.0,66.0,0.0,5.0,25765.14679,14555.93447,5851.408716,2000.0,1239.06,10.34089438,3.0,2024.0,6.0,21.0,173.0,0.0,0.564946692857557,0.401994714118825,11.747562240730877,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
44.0,76.0,60550.4,0.0,1.0,15032.0,1.0,0.0,13.0,0.0,5.0,19068.96642,16518.96149,5428.287165,1000.0,999.43,9.160414485,4.0,2024.0,11.0,23.0,328.0,1.0,0.8662746121716649,0.3286094690810977,16.52838266812083,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
39.0,91.0,58577.6,0.0,0.0,50026.0,0.0,0.0,8.0,1.0,8.0,30976.63117,8326.169153,3141.702106,500.0,1232.57,7.15481388,3.0,2024.0,6.0,26.0,178.0,0.0,0.2687887235802343,0.3773286427730109,6.755128838930041,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
41.0,81.0,59409.6,1.0,1.0,50048.0,0.0,1.0,88.0,1.0,5.0,15191.47824,25907.07577,6280.011044,500.0,1518.54,9.53489939,4.0,2023.0,12.0,13.0,347.0,0.0,1.7053689812611679,0.2424052447969507,17.0605158705072,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
29.0,89.0,53878.4,0.0,1.0,80110.0,1.0,0.0,30.0,0.0,4.0,14024.79146,15337.17676,5145.754473,2000.0,1246.68,6.989234948,1.0,2023.0,10.0,31.0,304.0,0.0,1.0935761008456377,0.3355085850233104,12.302416626560143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
48.0,77.0,61940.8,0.0,1.0,15047.0,0.0,1.0,43.0,0.0,6.0,16885.25966,43414.92229,6696.321274,2000.0,1155.97,8.472952694,4.0,2024.0,11.0,26.0,331.0,0.0,2.571172914376136,0.15424008430259015,37.557135816673444,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
38.0,95.0,58188.8,1.0,0.0,85055.0,0.0,0.0,14.0,0.0,6.0,12419.34111,13639.27978,3269.769236,500.0,1232.57,10.097908,3.0,2023.0,11.0,4.0,308.0,1.0,1.0982289365590991,0.2397318105311276,11.06572428340784,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40.0,82.0,59025.6,0.0,1.0,85006.0,0.0,1.0,1.0,1.0,4.0,33679.57904,12723.27828,5319.072124,2000.0,1239.06,10.02768696,6.0,2023.0,10.0,9.0,282.0,0.0,0.3777742668603141,0.4180583028165914,10.268492470098302,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48.0,74.0,61937.6,1.0,1.0,80047.0,0.0,0.0,49.0,0.0,4.0,23740.15044,4734.035927,4737.635244,1000.0,1622.67,10.6000143,4.0,2024.0,1.0,30.0,30.0,0.0,0.19941052770346301,1.000760306228238,2.917436032588265,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35.0,72.0,56896.0,0.0,1.0,15022.0,0.0,1.0,39.0,0.0,4.0,6470.857745,9989.808491,5651.630637,500.0,1082.36,8.303963689,6.0,2023.0,4.0,26.0,116.0,0.0,1.5438151918451732,0.5657396377609898,9.229654173288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
58.0,61.0,64985.6,0.0,1.0,85017.0,1.0,0.0,51.0,1.0,0.0,29294.85727,23460.69808,5018.327838,500.0,1354.2,9.83305958,1.0,2024.0,8.0,22.0,235.0,0.0,0.8008469836111953,0.21390360256492422,17.324396750849207,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43.0,72.0,60208.0,1.0,1.0,85070.0,1.0,0.0,91.0,1.0,5.0,29982.84567,17120.41342,8019.073258,500.0,1055.6,9.710534305,4.0,2023.0,1.0,27.0,27.0,0.0,0.5710069553915027,0.4683925008862315,16.2186561386889,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,36.0,56883.2,1.0,1.0,50049.0,1.0,0.0,94.0,1.0,5.0,14778.05767,20783.46397,3245.775167,2000.0,1155.97,8.322735326,5.0,2024.0,6.0,7.0,159.0,0.0,1.4063731807050122,0.1561710392302809,17.979241649869806,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
58.0,73.0,64982.4,0.0,0.0,15025.0,0.0,0.0,6.0,1.0,2.0,7989.651957,25381.72655,10937.95788,1000.0,1324.78,10.29552995,4.0,2023.0,12.0,24.0,358.0,1.0,3.176825059039302,0.4309382917057705,19.159201188121802,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
34.0,65.0,56396.8,1.0,0.0,20130.0,0.0,0.0,94.0,1.0,4.0,7517.288025,23995.9747,3471.123727,500.0,1518.54,8.606008038,8.0,2023.0,5.0,5.0,125.0,0.0,3.192105267244965,0.14465441685100627,15.802003700923255,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
34.0,80.0,56444.8,1.0,0.0,85037.0,0.0,0.0,84.0,1.0,6.0,24669.03307,19111.76319,4007.320921,2000.0,1239.06,8.048727273,6.0,2023.0,4.0,7.0,97.0,0.0,0.7747268867721373,0.2096782427220939,15.424404944070506,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,65.0,64153.6,0.0,1.0,80033.0,0.0,0.0,16.0,0.0,7.0,8782.3834,9184.820245,1756.682889,500.0,1082.36,7.707717136,5.0,2023.0,6.0,30.0,181.0,0.0,1.0458231924832615,0.19125936514177255,8.485919883402936,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35.0,67.0,56878.4,1.0,1.0,15009.0,0.0,0.0,88.0,1.0,4.0,9182.690812,52380.62651,4322.925209,500.0,1354.2,8.147491892,7.0,2023.0,11.0,1.0,305.0,0.0,5.704278580473237,0.08252908559951472,38.68012591197755,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
30.0,83.0,54422.4,1.0,0.0,80022.0,1.0,0.0,82.0,0.0,5.0,17205.17512,27667.3932,4826.515881,1000.0,999.43,10.17800394,7.0,2023.0,5.0,2.0,122.0,0.0,1.6080855328138037,0.17444780019969502,27.68317260838678,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
52.0,79.0,63208.0,1.0,1.0,80037.0,0.0,0.0,10.0,1.0,5.0,35954.41515,30886.76382,5045.101844,2000.0,1155.97,7.069010775,4.0,2023.0,9.0,28.0,271.0,0.0,0.8590534344987113,0.16334187269995448,26.719347232194607,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30.0,64.0,54420.8,1.0,1.0,15015.0,1.0,0.0,99.0,0.0,5.0,6592.379521,17349.73058,5703.902188,1000.0,1726.91,10.34115238,3.0,2024.0,7.0,13.0,195.0,1.0,2.6317857648717733,0.32876027450104645,10.046690667145363,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
33.0,83.0,55953.6,1.0,1.0,50050.0,1.0,0.0,85.0,1.0,2.0,36223.3294,7921.490222,8184.866229,1000.0,1622.67,9.683975066,4.0,2024.0,2.0,24.0,55.0,1.0,0.21868476347179727,1.033248290361899,4.8817629105116875,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
50.0,71.0,62576.0,1.0,0.0,20155.0,0.0,0.0,13.0,1.0,3.0,9641.637,29358.02508,5674.770496,500.0,1354.2,10.37627118,6.0,2024.0,10.0,12.0,286.0,1.0,3.044921218253705,0.1932953759844666,21.67923872396987,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
37.0,83.0,57792.0,1.0,0.0,15027.0,0.0,0.0,24.0,0.0,4.0,15327.14763,14952.96683,6729.556313,1000.0,999.43,9.649761167,5.0,2024.0,7.0,1.0,183.0,0.0,0.975587055789323,0.45004823387279597,14.961494882082787,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
63.0,75.0,66276.8,1.0,0.0,80004.0,2.0,0.0,66.0,1.0,8.0,64758.27095,50731.78693,6309.373606,2000.0,1155.97,8.411398159,3.0,2024.0,4.0,20.0,111.0,1.0,0.7834024316240643,0.12436726533417221,43.88676776213916,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
61.0,70.0,65822.4,0.0,0.0,80016.0,0.0,0.0,27.0,1.0,3.0,26282.37572,52900.50435,2803.710628,1000.0,1726.91,8.002630233,4.0,2023.0,7.0,9.0,190.0,1.0,2.012774831072235,0.05299969560687184,30.633040720130175,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50.0,40.0,62592.0,1.0,0.0,20135.0,1.0,0.0,4.0,0.0,5.0,21186.58339,34763.46033,7594.849971,500.0,1518.54,8.851764275,5.0,2023.0,5.0,18.0,138.0,0.0,1.6408242749705573,0.2184722090063581,22.892686613457666,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
40.0,83.0,58995.2,1.0,0.0,20160.0,0.0,0.0,1.0,0.0,6.0,36843.81042,34080.47502,4651.452402,500.0,1055.6,8.61456715,1.0,2023.0,1.0,29.0,29.0,1.0,0.9249986532744731,0.1364843770302589,32.285406422887455,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31.0,83.0,54980.8,0.0,1.0,80005.0,0.0,0.0,29.0,1.0,0.0,28897.76751,11237.94583,5381.302701,1000.0,1324.78,7.938169302,10.0,2023.0,10.0,28.0,301.0,1.0,0.3888862980889834,0.47885109809254167,8.482877028638718,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
47.0,61.0,61596.8,1.0,0.0,80002.0,0.0,0.0,64.0,0.0,4.0,19402.98971,19226.11405,6509.697971,500.0,1055.6,10.12712822,6.0,2023.0,10.0,10.0,283.0,0.0,0.9908841027777878,0.3385862558638052,18.21344642857143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
55.0,63.0,64112.0,0.0,1.0,85037.0,0.0,1.0,55.0,1.0,3.0,18128.73858,51501.52421,3638.300199,1000.0,1726.91,8.62657996,6.0,2023.0,4.0,6.0,96.0,0.0,2.840877426894861,0.07064451498881182,29.822934727345373,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
22.0,90.0,49435.2,1.0,0.0,50006.0,3.0,0.0,58.0,1.0,4.0,7586.995962,32163.74846,5575.182297,500.0,1518.54,9.685836524,7.0,2023.0,10.0,20.0,293.0,0.0,4.239325896717803,0.17333745486579397,21.180705453922847,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
56.0,78.0,64401.6,0.0,1.0,20142.0,0.0,0.0,58.0,1.0,5.0,30219.62364,29095.47377,4739.716766,2000.0,1246.68,9.124382295,3.0,2023.0,12.0,20.0,354.0,0.0,0.9628006661038615,0.16290220270917416,23.338365715339943,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,73.0,62267.2,0.0,1.0,80042.0,0.0,0.0,46.0,0.0,4.0,15398.61241,28730.52855,2865.609409,500.0,1354.2,9.361407172,2.0,2023.0,10.0,3.0,276.0,0.0,1.8657868504659634,0.09974092206528516,21.215868077093486,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
57.0,88.0,64667.2,1.0,0.0,85027.0,0.0,1.0,15.0,0.0,5.0,14779.33752,24695.46794,4221.354048,500.0,1055.6,8.322418653,3.0,2024.0,12.0,26.0,361.0,0.0,1.6709455282810268,0.1709363863141279,23.39472142857143,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
45.0,9.0,60916.8,0.0,1.0,20129.0,0.0,0.0,92.0,1.0,3.0,23139.35125,30560.56426,3286.195428,500.0,1078.65,9.579358808,4.0,2023.0,7.0,18.0,199.0,0.0,1.3207182833183364,0.1075305874604293,28.332234051824035,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
45.0,58.0,60905.6,1.0,1.0,80040.0,0.0,0.0,78.0,1.0,6.0,25164.66161,7290.14916,5199.474052,1000.0,1324.78,7.964089708,0.0,2023.0,8.0,24.0,236.0,0.0,0.2896978816159809,0.7132191588793225,5.502913057262338,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
57.0,74.0,64721.6,1.0,0.0,50009.0,0.0,0.0,92.0,1.0,8.0,19532.5599,12911.50215,2903.6065,2000.0,1246.68,10.57014759,4.0,2024.0,10.0,24.0,298.0,0.0,0.6610245772240023,0.2248852586064124,10.356709139474443,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
53.0,67.0,63550.4,1.0,1.0,50011.0,0.0,0.0,24.0,0.0,5.0,11672.53467,13576.39861,5234.431329,500.0,1354.2,8.047952216,3.0,2024.0,3.0,18.0,78.0,0.0,1.163106299859035,0.38555374509588003,10.025401425195687,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
56.0,83.0,64398.4,0.0,1.0,15025.0,1.0,0.0,100.0,1.0,2.0,35728.56126,21764.09088,3842.76309,1000.0,999.43,8.125699165,7.0,2024.0,10.0,18.0,292.0,0.0,0.6091510576544273,0.1765643743718828,21.776503486987583,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
55.0,26.0,64099.2,1.0,1.0,50011.0,0.0,0.0,100.0,1.0,10.0,29676.1497,7851.434859,5531.857133,500.0,1232.57,8.666805181,2.0,2024.0,1.0,18.0,18.0,0.0,0.26457053689144855,0.7045663923020266,6.369970759470051,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
40.0,85.0,59014.4,1.0,1.0,50009.0,0.0,0.0,97.0,1.0,7.0,9524.091913,14141.26351,6751.695016,1000.0,1324.78,9.356413692,5.0,2024.0,10.0,14.0,288.0,0.0,1.4847886432823845,0.47744637607704116,10.674424062863269,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48.0,94.0,61958.4,1.0,0.0,80013.0,1.0,0.0,43.0,1.0,6.0,17611.01449,27903.84374,3630.622646,500.0,1518.54,8.996907581,1.0,2023.0,1.0,17.0,17.0,0.0,1.5844540787723806,0.1301119186241544,18.375442029844457,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
33.0,74.0,55910.4,0.0,0.0,85074.0,0.0,0.0,7.0,0.0,6.0,48981.93443,12200.7652,2752.245369,500.0,1082.36,10.42501734,4.0,2024.0,4.0,3.0,94.0,0.0,0.2490870428450737,0.2255797340481563,11.272372593222219,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
50.0,79.0,62569.6,0.0,1.0,50001.0,1.0,1.0,66.0,1.0,4.0,32774.59338,16312.43536,4981.362323,500.0,1354.2,10.41771396,4.0,2023.0,12.0,24.0,358.0,1.0,0.4977158731114668,0.3053720804445229,12.045809599763697,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
52.0,87.0,63198.4,1.0,1.0,85004.0,2.0,0.0,29.0,0.0,8.0,15796.17822,16316.04337,4289.038431,500.0,1518.54,8.966411608,3.0,2023.0,5.0,4.0,124.0,0.0,1.0329108182219535,0.2628724583366929,10.744559491353536,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49.0,58.0,62280.0,1.0,1.0,85019.0,0.0,0.0,89.0,1.0,6.0,11669.15119,9615.637601,2043.787438,1000.0,1622.67,9.048486386,8.0,2023.0,7.0,26.0,207.0,0.0,0.8240220256328686,0.2125483012990685,5.925812149728534,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37.0,80.0,57763.2,1.0,1.0,80001.0,1.0,1.0,95.0,1.0,4.0,27205.32598,32655.06264,3669.942439,500.0,1082.36,9.792834502,7.0,2023.0,9.0,2.0,245.0,1.0,1.200318741411383,0.11238509873518343,30.17024154625079,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
48.0,70.0,61942.4,1.0,1.0,50054.0,0.0,0.0,45.0,0.0,6.0,27957.52154,9729.392997,8233.899437,500.0,1354.2,7.982708588,6.0,2023.0,10.0,7.0,280.0,1.0,0.3480062774191106,0.8462911755685965,7.184605669029686,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
